date hour leadtime latitude longitude obs p0.2
20170921 18 0 59.9047 10.7864 0.0 0.99625
20170922 6 0 59.9047 10.7864 0.0 0.98
20170922 18 0 59.9047 10.7864 0.0 0.65001202
20170923 6 0 59.9047 10.7864 0.0 0.84967105
20170923 18 0 59.9047 10.7864 0.0 0.95991667
20170924 6 0 59.9047 10.7864 0.0 0.970625
20170924 18 0 59.9047 10.7864 0.0 0.83865217
20170925 6 0 59.9047 10.7864 0.0 0.81909451
20170925 18 0 59.9047 10.7864 0.0 0.99375
20170926 18 0 59.9047 10.7864 0.5 0.95413102
20170927 12 0 59.9047 10.7864 0.0 0.99499965
20170928 0 0 59.9047 10.7864 0.0 0.99749669
20170928 12 0 59.9047 10.7864 0.0 0.99124965
20170929 0 0 59.9047 10.7864 0.0 0.98125
20170929 12 0 59.9047 10.7864 0.0 0.995
20170930 0 0 59.9047 10.7864 0.0 0.99083037
20170930 12 0 59.9047 10.7864 0.0 0.99249965
20171001 0 0 59.9047 10.7864 0.0 0.98936012
20171001 12 0 59.9047 10.7864 0.0 0.65301101
20171002 0 0 59.9047 10.7864 0.0 0.77730379
20171002 12 0 59.9047 10.7864 0.0 0.84575079
20171003 0 0 59.9047 10.7864 0.0 0.90622043
20171003 12 0 59.9047 10.7864 0.0 0.95986506
20171004 0 0 59.9047 10.7864 0.0 0.97671402
20171004 12 0 59.9047 10.7864 1.2 0.24539702
20171005 0 0 59.9047 10.7864 0.0 0.92123106
20171005 12 0 59.9047 10.7864 0.0 0.99624965
20171006 0 0 59.9047 10.7864 0.0 0.96265625
20171006 12 0 59.9047 10.7864 0.0 0.99624965
20171007 0 0 59.9047 10.7864 0.0 0.970625
20171007 12 0 59.9047 10.7864 0.0 0.9975
20171008 0 0 59.9047 10.7864 0.0 0.92873175
20171008 12 0 59.9047 10.7864 0.0 0.99999965
20171009 0 0 59.9047 10.7864 0.0 0.98125
20171009 18 0 59.9047 10.7864 0.0 0.99374965
20171010 6 0 59.9047 10.7864 0.0 0.99125
20171010 18 0 59.9047 10.7864 1.6 0.15109991
20171011 6 0 59.9047 10.7864 0.0 0.97875
20171011 18 0 59.9047 10.7864 1.0 0.14623613
20171012 6 0 59.9047 10.7864 0.3 0.47601635
20171012 18 0 59.9047 10.7864 0.0 0.99749965
20171013 6 0 59.9047 10.7864 0.0 0.97461538
20171013 18 0 59.9047 10.7864 0.6 0.83174851
