date hour leadtime latitude longitude obs p0.2
20171023 12 0 59.9047 10.7864 0.0 0.99409742
20171024 0 0 59.9047 10.7864 0.0 0.83109254
20171024 12 0 59.9047 10.7864 0.3 0.11341401
20171025 0 0 59.9047 10.7864 1.4 0.20650421
20171025 18 0 59.9047 10.7864 0.0 0.93777172
20171026 6 0 59.9047 10.7864 0.0 0.87971385
20171026 18 0 59.9047 10.7864 0.0 0.47609909
20171027 6 0 59.9047 10.7864 0.0 0.99854926
20171027 18 0 59.9047 10.7864 0.0 0.76653781
20171028 6 0 59.9047 10.7864 0.0 0.99452424
20171028 18 0 59.9047 10.7864 0.0 0.58736723
20171029 6 0 59.9047 10.7864 0.0 0.99871698
20171029 18 0 59.9047 10.7864 0.0 0.96224367
20171030 6 0 59.9047 10.7864 0.0 0.96546758
20171030 18 0 59.9047 10.7864 0.0 0.99485318
20171031 6 0 59.9047 10.7864 0.0 0.93329388
20171031 18 0 59.9047 10.7864 0.0 0.88227504
20171101 6 0 59.9047 10.7864 0.0 0.95574865
20171101 18 0 59.9047 10.7864 0.0 0.94932707
20171102 6 0 59.9047 10.7864 0.0 0.98910919
20171102 18 0 59.9047 10.7864 0.0 0.9995905
20171103 6 0 59.9047 10.7864 0.0 0.99235819
20171103 18 0 59.9047 10.7864 0.0 0.9865765
20171104 6 0 59.9047 10.7864 0.0 0.99964219
20171104 18 0 59.9047 10.7864 0.0 0.17850197
20171105 6 0 59.9047 10.7864 0.5 0.010894566
20171105 18 0 59.9047 10.7864 0.0 0.92319283
20171106 6 0 59.9047 10.7864 0.0 0.97179208
20171106 18 0 59.9047 10.7864 0.0 0.9995989
20171107 6 0 59.9047 10.7864 0.0 0.99745093
20171107 18 0 59.9047 10.7864 0.0 0.4724728
20171108 6 0 59.9047 10.7864 0.0 0.91014016
20171108 18 0 59.9047 10.7864 0.0 0.99222803
20171109 6 0 59.9047 10.7864 0.2 0.39799793
20171109 18 0 59.9047 10.7864 0.0 0.99925499
20171110 6 0 59.9047 10.7864 0.0 0.99709569
20171110 18 0 59.9047 10.7864 1.4 0.15382659
20171111 6 0 59.9047 10.7864 0.0 0.98278427
20171111 18 0 59.9047 10.7864 0.0 0.99584135
20171112 6 0 59.9047 10.7864 0.0 0.99935346
20171112 18 0 59.9047 10.7864 0.0 0.97030345
20171113 6 0 59.9047 10.7864 0.0 0.99919167
20171113 18 0 59.9047 10.7864 0.0 0.99990131
